id,mrp,sku_code,unit_price,sku_description,invoiced_quantity,batch_details,outer_lpn_number,lpn_number,carton_no,lpn_code,packed_quantity,order_type,order_reference,product_id,uom,invoice_number,invoice_date,warehouse,invoiced_by,order_date,customer_info,distributer_id,created_at,updated_at,is_callback,status_wholeseller_id,status_retailer_id,sources,wholesaler_scanned_at,retailer_scanned_at,is_active,is_offline
116088,0,ASP032BWHT#XXL,0.00,SPORTO 222 WHITE,1,[],,NPEJVBK,,,0,Distributors,6141069238,286279,B5,INV-000000086940,2025-02-05,JGH_1100,santhosh,2025-02-03,"""{\""city\"":\""ROHTAK\"",\""name\"":\""LALJI TRADERS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":313,\""phone_number\"":null}""",6102,2025-02-05 18:58:06,2026-07-03 13:18:09,1,,68090,tirupur,,2026-07-03 13:18:09,1,0
118790,0,ACM010BRN#95,80.00,ACM010BRN#95,1,[],,LOGJCSR,,,0,Distributor,95,270665,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""GUNTUR\"",\""name\"":\""SRI LAKSHMI GAYATHRI AGENCIES\"",\""state\"":1,\""country\"":\""India\"",\""pincode\"":522601,\""email_id\"":\""uppalanchukiran@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5943,\""phone_number\"":9290547517}""",5943,2025-02-05 20:05:09,2026-07-03 12:49:33,0,,49425,tirupur,,2026-07-03 12:49:33,1,0
119593,0,ASI086BTRNK#XXL,0.00,SPORTO M1023 PRINT SPANDEX TRUNK OE,1,[],,MNFBTDC,,,0,Distributors,6141068760,285294,B10,INV-000000087176,2025-02-06,JGH_1100,anand,2025-02-03,"""{\""city\"":\""DELHI\"",\""name\"":\""AHUJA AGENCIES\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":9,\""phone_number\"":null}""",6301,2025-02-06 09:40:09,2026-07-03 21:06:55,1,,61316,tirupur,,2026-07-03 21:06:55,1,0
119821,0,ASI090BTRNK#L,110.00,SPORTO M2402 PRINTED SPANDEX LONG TRUNK,1,[],,HQJEZEK,,,0,Distributors,6141069161,285329,B10,INV-000000087189,2025-02-06,JGH_1100,anand,2025-02-03,"""{\""city\"":\""PATHANKOT\"",\""name\"":\""R.K.GARMENT\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":446,\""phone_number\"":null}""",6175,2025-02-06 09:45:41,2026-07-02 10:39:27,1,,51234,tirupur,,2026-07-02 10:39:27,1,0
119825,0,ASI090BTRNK#L,110.00,SPORTO M2402 PRINTED SPANDEX LONG TRUNK,1,[],,NIKDZYN,,,0,Distributors,6141069161,285329,B10,INV-000000087189,2025-02-06,JGH_1100,anand,2025-02-03,"""{\""city\"":\""PATHANKOT\"",\""name\"":\""R.K.GARMENT\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":446,\""phone_number\"":null}""",6175,2025-02-06 09:45:41,2026-07-02 10:38:50,1,,51234,tirupur,,2026-07-02 10:38:50,1,0
119826,0,ASI090BTRNK#M,110.00,SPORTO M2402 PRINTED SPANDEX LONG TRUNK,1,[],,EFVVSMH,,,0,Distributors,6141069161,285330,B10,INV-000000087189,2025-02-06,JGH_1100,anand,2025-02-03,"""{\""city\"":\""PATHANKOT\"",\""name\"":\""R.K.GARMENT\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":446,\""phone_number\"":null}""",6175,2025-02-06 09:45:41,2026-07-02 10:38:49,1,,51234,tirupur,,2026-07-02 10:38:49,1,0
147165,0,ASP031BAST#M,80.00,ASP031BAST#M,1,[],,VSKJCZV,,,0,Distributor,M,285942,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""PONTA SAHIB\"",\""name\"":\""CHOUDHARY TRADERS\"",\""state\"":9,\""country\"":\""India\"",\""pincode\"":173025,\""email_id\"":\""sandeepsingh20517@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6121,\""phone_number\"":8219056002}""",6121,2025-02-06 15:16:14,2026-07-04 16:39:25,0,,49208,tirupur,,2026-07-04 16:39:25,1,0
149190,0,ACM061BRN#XL,80.00,ACM061BRN#XL,1,[],,ADQTZU,,,0,Distributor,XL,271698,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""ROHA\"",\""name\"":\""VISHNU HOSIERY\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":421209,\""email_id\"":\""shivratanpareek38@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6065,\""phone_number\"":9820283705}""",6065,2025-02-06 16:03:55,2026-07-01 16:47:19,0,,77742,tirupur,,2026-07-01 16:47:19,1,0
167311,0,ACM033BBRIF1AST#80,80.00,ACM033BBRIF1AST#80,1,[],,SBQDSBX,,,0,Distributor,80,271357,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":null,\""name\"":\""SANGU SELVARAJ\"",\""state\"":12,\""country\"":\""India\"",\""pincode\"":null,\""email_id\"":\""Suryafashionworld2024@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6288,\""phone_number\"":7339361447}""",6364,2025-02-07 08:56:58,2026-07-02 11:55:53,0,,77811,tirupur,,2026-07-02 11:55:53,1,0
169310,0,AMC061BBRIF1AST#80,80.00,AMC061BBRIF1AST#80,1,[],,CXHZMMT,,,0,Distributor,80,281355,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN(CR)\"",\""state\"":12,\""country\"":\""India\"",\""pincode\"":678001,\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5906,\""phone_number\"":9447023601}""",5906,2025-02-07 11:38:54,2026-07-01 11:09:15,0,,77804,tirupur,,2026-07-01 11:09:15,1,0
177481,0,AMC002BRNSZP#80,0.00,MACHO ELITE VEST WHT. RNS (1/10) ZP,1,[],,XNFVIXH,,,0,Distributors,6141071679,279898,B10,INV-000000088294,2025-02-07,JGH_1100,balu,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 15:47:25,2026-07-01 13:12:08,1,,77810,tirupur,,2026-07-01 13:12:08,1,0
177666,0,AMC002BRNSZP#95,55.42,MACHO ELITE VEST WHT. RNS (1/10) ZP,1,[],,LVZVDMH,,,0,Distributors,6141071681,279901,B10,INV-000000088299,2025-02-07,JGH_1100,balu,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 15:49:53,2026-07-01 13:12:08,1,,77810,tirupur,,2026-07-01 13:12:08,1,0
178015,0,AMC002BRN2PCZP#100,55.42,MACHO ELITE VEST WHT RN TWIN (2/10) ZP,1,[],,AAEGJTC,,,0,Distributors,6141071767,279842,B10,INV-000000088306,2025-02-07,JGH_1100,balu,2025-02-05,"""{\""city\"":\""HOSPET\"",\""name\"":\""MANJUNATH HOSIERY\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":370,\""phone_number\"":null}""",5877,2025-02-07 15:53:12,2026-07-01 14:22:41,1,,77581,tirupur,,2026-07-01 14:22:41,1,0
178890,0,AMC061BBRIF1AST#90,106.59,MCH SMART CUT BRIEF AST (1/10),1,[],,LEIVUBH,,,0,Distributors,6141071693,281357,B10,INV-000000088336,2025-02-07,JGH_1100,siva,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 16:10:33,2026-07-01 11:09:15,1,,77804,tirupur,,2026-07-01 11:09:15,1,0
180878,0,APR002BPNTS1AST#85,0.00,AMUL PRIYA PRINT PANTY (1 PC PACK),1,[],,BMLIWLD,,,0,Distributors,6141071676,284595,B10,INV-000000088385,2025-02-07,JGH_1100,madesh,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 16:44:14,2026-07-03 17:32:44,1,,77864,tirupur,,2026-07-03 17:32:44,1,0
180889,0,APR002BPNTS1AST#85,0.00,AMUL PRIYA PRINT PANTY (1 PC PACK),1,[],,WBUHWRD,,,0,Distributors,6141071676,284595,B10,INV-000000088385,2025-02-07,JGH_1100,madesh,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 16:44:17,2026-07-03 17:32:44,1,,77864,tirupur,,2026-07-03 17:32:44,1,0
180900,0,APR002BPNTS1AST#85,0.00,AMUL PRIYA PRINT PANTY (1 PC PACK),1,[],,SWXJYMO,,,0,Distributors,6141071676,284595,B10,INV-000000088385,2025-02-07,JGH_1100,madesh,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 16:44:19,2026-07-03 17:32:44,1,,77864,tirupur,,2026-07-03 17:32:44,1,0
180952,0,APR002BPNTS1AST#90,0.00,AMUL PRIYA PRINT PANTY (1 PC PACK),1,[],,DBGKLSR,,,0,Distributors,6141071677,284596,B10,INV-000000088386,2025-02-07,JGH_1100,madesh,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 16:44:31,2026-07-03 17:32:44,1,,77864,tirupur,,2026-07-03 17:32:44,1,0
180955,0,APR002BPNTS1AST#90,0.00,AMUL PRIYA PRINT PANTY (1 PC PACK),1,[],,EQLINFQ,,,0,Distributors,6141071677,284596,B10,INV-000000088386,2025-02-07,JGH_1100,madesh,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 16:44:32,2026-07-03 17:32:44,1,,77864,tirupur,,2026-07-03 17:32:44,1,0
180978,0,APR002BPNTS1AST#90,0.00,AMUL PRIYA PRINT PANTY (1 PC PACK),1,[],,TQNJDEB,,,0,Distributors,6141071677,284596,B10,INV-000000088386,2025-02-07,JGH_1100,madesh,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 16:44:37,2026-07-03 17:32:44,1,,77864,tirupur,,2026-07-03 17:32:44,1,0
181014,0,APR002BPNTS1AST#80,0.00,AMUL PRIYA PRINT PANTY (1 PC PACK),1,[],,VBPSHLK,,,0,Distributors,6141071678,284594,B10,INV-000000088387,2025-02-07,JGH_1100,madesh,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 16:45:04,2026-07-03 17:32:44,1,,77864,tirupur,,2026-07-03 17:32:44,1,0
181015,0,APR002BPNTS1AST#80,0.00,AMUL PRIYA PRINT PANTY (1 PC PACK),1,[],,UZFPAKK,,,0,Distributors,6141071678,284594,B10,INV-000000088387,2025-02-07,JGH_1100,madesh,2025-02-05,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":140,\""phone_number\"":null}""",5906,2025-02-07 16:45:04,2026-07-03 17:32:44,1,,77864,tirupur,,2026-07-03 17:32:44,1,0
182229,0,AMC114BTRNK#90,80.00,AMC114BTRNK#90,1,[],,IPIREMG,,,0,Distributor,90,281953,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""PALAKKAD\"",\""name\"":\""V.LAKSHMANAN(CR)\"",\""state\"":12,\""country\"":\""India\"",\""pincode\"":678001,\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5906,\""phone_number\"":9447023601}""",5906,2025-02-07 17:41:10,2026-07-01 11:09:15,0,,77804,tirupur,,2026-07-01 11:09:15,1,0
202172,0,ACM221BSLPS-WHT #90,80.00,ACM221BSLPS-WHT #90,1,[],,EQILCRN,,,0,Distributor,90,272324,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""CHANDRAPUR\"",\""name\"":\""SARITA HOSIERY STOES\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":442402,\""email_id\"":\""abhishektoshniwal7@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5996,\""phone_number\"":9823676361}""",5996,2025-02-08 10:16:19,2026-07-02 21:06:33,0,,60309,tirupur,,2026-07-02 21:06:33,1,0
202355,0,ACM221BSLPS-WHT #90,80.00,ACM221BSLPS-WHT #90,1,[],,GMUEQPA,,,0,Distributor,90,272324,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""CHANDRAPUR\"",\""name\"":\""SARITA HOSIERY STOES\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":442402,\""email_id\"":\""abhishektoshniwal7@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5996,\""phone_number\"":9823676361}""",5996,2025-02-08 10:22:24,2026-07-02 14:22:23,0,,75434,tirupur,,2026-07-02 14:22:23,1,0
202509,0,ACM221BSLPS-WHT #85,80.00,ACM221BSLPS-WHT #85,1,[],,RATSNPV,,,0,Distributor,85,272323,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""CHANDRAPUR\"",\""name\"":\""SARITA HOSIERY STOES\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":442402,\""email_id\"":\""abhishektoshniwal7@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5996,\""phone_number\"":9823676361}""",5996,2025-02-08 10:26:46,2026-07-02 21:06:33,0,,60309,tirupur,,2026-07-02 21:06:33,1,0
206225,,ACM006BRNS2P#95,,AMUL COMFY VEST B RNS COLOUR TWIN PACK,10,,,RAUACXB,,,0,Distributor,6141058610,270519,B10,6151058610,,JGH_1100,,2025-02-08,,6069,2025-02-08 11:17:22,2026-07-01 18:37:24,1,,53595,tirupur,,2026-07-01 18:37:24,1,0
212855,0,ASP031BAST10PC#XL,10.89,SPORTO 111 ASST.10PC,1,[],,ENUNIJR,,,0,Distributors,6141071233,285924,B10,INV-000000089301,2025-02-08,JGH_1100,santhosh,2025-02-05,"""{\""city\"":\""BANGALORE\"",\""name\"":\""GAYATHRI DISTRIBUTORS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":368,\""phone_number\"":null}""",5878,2025-02-08 13:00:12,2026-07-01 15:39:53,1,,77692,tirupur,,2026-07-01 15:39:53,1,0
220811,,AMC002BRNZP#100,,MACHO ELITE VEST WHT RN (1/10) ZP,10,,,MNNTLDY,,,0,Distributor,6141061765,279903,B10,6151061765,,JGH_1100,,2025-02-09,,5903,2025-02-09 07:42:22,2026-07-01 10:52:48,1,,77803,tirupur,,2026-07-01 10:52:48,1,0
220815,,AMC002BRNZP#100,,MACHO ELITE VEST WHT RN (1/10) ZP,10,,,JVRQIBA,,,0,Distributor,6141061765,279903,B10,6151061765,,JGH_1100,,2025-02-09,,5903,2025-02-09 07:42:22,2026-07-01 10:52:48,1,,77803,tirupur,,2026-07-01 10:52:48,1,0
226738,,ACM010BRN#85,,AMUL COMFY VEST (TK) B RN COLOUR,10,,,MCQJHPA,,,0,Distributor,6141062423,270663,B10,6151062423,,JGH_1100,,2025-02-09,,5943,2025-02-09 07:45:00,2026-07-03 12:49:32,1,,49425,tirupur,,2026-07-03 12:49:32,1,0
229406,,ACM221SSLPS-WHT#70,,AMUL COMFY WHITE JUNIOR SHORT SLIPS,10,,,XKYCJHL,,,0,Distributor,6141062647,272358,B10,6151062647,,JGH_1100,,2025-02-09,,6152,2025-02-09 07:47:22,2026-07-01 12:44:18,1,,77807,tirupur,,2026-07-01 12:44:18,1,0
234707,,AMC002BRNZP#100,,MACHO ELITE VEST WHT RN (1/10) ZP,10,,,HVLDXDX,,,0,Distributor,6141063515,279903,B10,6151063515,,JGH_1100,,2025-02-09,,5903,2025-02-09 07:50:33,2026-07-02 12:11:56,1,,72919,tirupur,,2026-07-02 12:11:56,1,0
234729,,AMC002BRNZP#100,,MACHO ELITE VEST WHT RN (1/10) ZP,10,,,FLSNSYM,,,0,Distributor,6141063515,279903,B10,6151063515,,JGH_1100,,2025-02-09,,5903,2025-02-09 07:50:33,2026-07-01 13:00:05,1,,77802,tirupur,,2026-07-01 13:00:05,1,0
245027,,ACM006BRN2P#85,,AMUL COMFY VEST B RN COLOUR TWIN PACK,10,,,QGJLABS,,,0,Distributor,6141064073,270484,B10,6151064073,,JGH_1100,,2025-02-09,,6179,2025-02-09 07:53:44,2026-07-04 19:39:06,1,,48741,tirupur,,2026-07-04 19:39:06,1,0
248146,,ACM002BRN#85,,AMUL COMFY VEST TK B RN WHITE BLUE TONE,10,,,CAITTOC,,,0,Distributor,6141065592,270332,B10,6151065592,,JGH_1100,,2025-02-09,,5912,2025-02-09 07:56:04,2026-07-03 14:18:59,1,,49275,tirupur,,2026-07-03 14:18:59,1,0
249227,,ASP031BAST10PC#XL,,SPORTO 111 ASST.10PC,10,,,UYILSXF,,,0,Distributor,6141065454,285924,B10,6151065454,,JGH_1100,,2025-02-09,,6301,2025-02-09 07:56:04,2026-07-03 13:13:53,1,,77848,tirupur,,2026-07-03 13:13:53,1,0
249432,,ASP032BAST#M,,SPORTO 222 ASST.,5,,,NVEBHWK,,,0,Distributor,6141065743,286195,B5,6151065743,,JGH_1100,,2025-02-09,,6296,2025-02-09 07:56:04,2026-07-04 20:03:12,1,,49814,tirupur,,2026-07-04 20:03:12,1,0
254259,0,ASP766BAST#L,80.00,ASP766BAST#L,1,[],,OUASMTN,,,0,Distributor,L,287131,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""NANDED\"",\""name\"":\""SHREE GANESH FABRICS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":431604,\""email_id\"":\""shreeganeshfabrics7@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5974,\""phone_number\"":9422872790}""",5974,2025-02-09 11:13:59,2026-07-01 14:57:29,0,,69973,tirupur,,2026-07-01 14:57:29,1,0
254271,0,ASP766BAST#M,80.00,ASP766BAST#M,1,[],,WMXZZDW,,,0,Distributor,M,287132,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""NANDED\"",\""name\"":\""SHREE GANESH FABRICS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":431604,\""email_id\"":\""shreeganeshfabrics7@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5974,\""phone_number\"":9422872790}""",5974,2025-02-09 11:14:46,2026-07-01 14:49:49,0,,69973,tirupur,,2026-07-01 14:49:49,1,0
254288,0,ASP766BAST#XL,80.00,ASP766BAST#XL,1,[],,RGTTIKT,,,0,Distributor,XL,287134,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""NANDED\"",\""name\"":\""SHREE GANESH FABRICS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":431604,\""email_id\"":\""shreeganeshfabrics7@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5974,\""phone_number\"":9422872790}""",5974,2025-02-09 11:15:46,2026-07-01 14:45:58,0,,69973,tirupur,,2026-07-01 14:45:58,1,0
254336,0,ASP032BWHT#XXL,80.00,ASP032BWHT#XXL,1,[],,JLVEUNO,,,0,Distributor,XXL,286279,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""NANDED\"",\""name\"":\""SHREE GANESH FABRICS\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":431604,\""email_id\"":\""shreeganeshfabrics7@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5974,\""phone_number\"":9422872790}""",5974,2025-02-09 11:24:25,2026-07-01 14:49:49,0,,69973,tirupur,,2026-07-01 14:49:49,1,0
265578,0,ASI086BTRNK#XXL,80.00,ASI086BTRNK#XXL,1,[],,CILCAAP,,,0,Distributor,XXL,285294,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":null,\""name\"":\""HURARAM DURGARAM\"",\""state\"":11,\""country\"":\""India\"",\""pincode\"":null,\""email_id\"":\""durgaramrathod24@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5844,\""phone_number\"":9740388527}""",5887,2025-02-10 12:10:49,2026-07-02 10:20:50,0,,63952,tirupur,,2026-07-02 10:20:50,1,0
266105,0,ACM001BRN2PC#85,80.00,ACM001BRN2PC#85,1,[],,YCAPYFT,,,0,Distributor,85,270081,B10,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""NASHIK\"",\""name\"":\""RAJKIRAN TEXTILE\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":422001,\""email_id\"":\""rajkiran1529@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":5997,\""phone_number\"":8237200020}""",5997,2025-02-10 12:31:56,2026-07-01 18:24:30,0,,46556,tirupur,,2026-07-01 18:24:30,1,0
268141,0,ACM021BTRNK2AST#105,127.18,AMUL COMFY COLOUR B TRUNKS IE 2/10,1,[],,MJICHXT,,,0,Distributors,6141073449,270868,B10,INV-000000090071,2025-02-10,JGH_1100,vicky,2025-02-08,"""{\""city\"":\""SONIPAT\"",\""name\"":\""SHREE SHYAM GARMENTS\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":341,\""phone_number\"":null}""",6299,2025-02-10 14:13:50,2026-07-04 11:44:01,1,,51342,tirupur,,2026-07-04 11:44:01,1,0
272095,0,ACM061BRN#L,80.00,ACM061BRN#L,1,[],,TNSCCFS,,,0,Distributor,L,271695,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""BHIWANDI\"",\""name\"":\""NARAYAN HOSIERY |\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":421302,\""email_id\"":\""ashok68924@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6051,\""phone_number\"":9834775886}""",6051,2025-02-11 07:56:00,2026-07-02 14:59:05,0,,62490,tirupur,,2026-07-02 14:59:05,1,0
272096,0,ACM061BRN#L,80.00,ACM061BRN#L,1,[],,DWLMOUA,,,0,Distributor,L,271695,B5,INV000000000058,2024-12-27,JGH_1100,subuser2@stockone.com,2024-12-27,"""{\""city\"":\""BHIWANDI\"",\""name\"":\""NARAYAN HOSIERY |\"",\""state\"":14,\""country\"":\""India\"",\""pincode\"":421302,\""email_id\"":\""ashok68924@gmail.com\"",\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":\""29AAKCM8916G1ZZ\"",\""customer_id\"":6051,\""phone_number\"":9834775886}""",6051,2025-02-11 07:56:03,2026-07-02 14:54:37,0,,62490,tirupur,,2026-07-02 14:54:37,1,0
275359,0,AMC025BRNZP#100,0.00,MACHO DERBY VEST BLK. RN (1/10) ZP,1,[],,HLLINMA,,,0,Distributors,6141068722,280842,B5,INV-000000090509,2025-02-11,JGH_1100,sumathi,2025-02-03,"""{\""city\"":\""DELHI\"",\""name\"":\""AHUJA AGENCIES\"",\""state\"":null,\""country\"":null,\""pincode\"":\""0\"",\""email_id\"":null,\""last_name\"":null,\""pan_number\"":null,\""tin_number\"":null,\""customer_id\"":9,\""phone_number\"":null}""",6301,2025-02-11 11:06:24,2026-07-02 14:42:03,1,,72006,tirupur,,2026-07-02 14:42:03,1,0
